author,jml_penelitian
"Sugiawan,Evan",1
"Dewi,NengsiPuspita",1
"Rachmadiyanto,AriefNoor",5
"Ridwan,AuliaRahmaAmaliaRidwan",1
"Ali,MochammadMukti",1
"Pitaloka,AtikaDian",1
"Ridwan,AuliaRahmaAmalia",1
"Pratama,AdindaPutri",1
"Nasution,AuliaAmin",1
Riyanto,3
"Marif,MSyamsul",1
"Sepudjo,EdhiSusetyo",1
"Collen,Alicia",1
"Dewi,Risma",1
"Sandika,Rival",1
"Azaria,VedaHapsari",1
"Ananda,AhmadRidho",1
"Islami,Bramanjaya",1
"Wijayanti,SitiOftafia",1
"Ma'ruf,Miftah",1
"Manihuruk,JoiceEster",1
"Ramadhinta,EksitaMariz",1
"Cahya,HanifahDwi",1
"Noveria,SesiliaDita",1
"Jamilah,NurIzzah",1
"Ayub,Ayub",1
"Hermawan,MochFikri",1
"Syawal,Ikhlasul",1
"Amanda,Siddiq",1
"Handayani,Setyo",1
"Zahra,Fatimah",1
"Zahra,Inqita",1
"Rizal,Syaiful",1
"Yusuf,Ridwan",1
"ErlanggaS,MReka",1
"Laksono,AgungDwi",1
"Aurelia,Fauziah",1
"Syafel,AnnisaTuSolehah",1
"LestariYR,NoviaYustikaTri",1
"Ani,LilisTri",1
"Jihan,Nisrina",1
"Adjie,DiffaBestazalia",1
Tarmudi,1
"Fitrianingtyas,Yahya",1
"Amani,Zahra",1
"Ayuba,Refi",2
"Harahap,JamaluddinRabbani",1
"Yulianti,Reni",1
"Sugiarto,Felicia",1
"Alwafi,FathanZain",1
"AZ,RizqaAdisti",1
"Maulinda,Restiana",1
"Hadi,ViscoAsmara",1
"Lestari,RizaPuji",1
"Maulana,Rama",2
"Shalehanti,Nadhia",1
"Hasibuan,MuhammadFaizNamora",1
"Kultsum,Innaniar",1
"Sofiah,IstiInganatus",1
"Prameswari,DiAjeng",1
Suryanti,1
"Isrupiah,Siti",1
Vemilia,2
Susilowati,1
"Mahardhika,AnnisaTrie",1
"Fadhlullah,GhiyatsFawwaz",1
"Firmansyah,AlfianJauhar",1
"Ghiffari,DioAkbarAl",1
"Oktaviandri,MuhammadIqbal",2
"Fachira,Fitria",1
"Rahmadina,Indira",1
"Agustina,TaviaAulia",1
"Pratama,AlvinAdam",1
"Putri,RahmaMeiliza",1
"Prihatmaja,Hangga",1
"Mahendra,IlhamBintang",1
"Putri,SindyPratiwi",1
"Hasanah,SopiYatun",1
"Hastuti,SitiHariati",1
"Mahriyansah,Imam",1
"Heatubun,AlfredLeonard",1
"Shindy,Ikhrahmatul",1
"Nengtias,TriAyu",1
"Humaira,Cyntia",1
"Sitepu,EllisNatalita",1
"Nuraeni,Elis",1
"Khairunnisa,Ifqi",1
"Setiajiati,Fitta",10
"Yohana,Martha",1
"Ananda,AdistyDwi",1
"Syahrin,ChoirinAlvia",1
"Septiani,Namira",1
"Fradini,Gebi",1
"Farhan,TengkuAhmad",1
"Nisvira,Faiza",1
"Akromah,Siti",1
"febrian,febrian",1
"Khalid,IrfanAlghani",1
"Afrilia,Riska",1
"Rahayu,AnnisaUlfa",1
"Siddiq,Muhammad",1
"Septyan,AnandaRizky",1
"Ramdan,MuhamadSyahrul",1
"Padaga,MasdianaChendrakasih",1
"Untari,Handayu",1
"Noeralthafia,HulwatulIffah",1
"Dhira,Dhana",1
"Irawan,FaisalFaridz",1
"Jacoeb,Agoes",4
"Subing,Ninuk",1
"ARIYANTI,NUNIKSRI",1
"Djuita,Ratna",1
"SIAGIAN,ARINULFIANAMUBAROKAH",1
"Hidayat,Zikril",1
"Jian,VincentTingWee",1
"Khatriana,RiniDewi",1
"Sagita,Berlyana",1
"Antares,MuhammadGian",1
"Suwarna,MileniaIhsanti",1
"Derlen,YulianiSN",1
"Bernadita,IlfiCandra",1
"BrSembiring,BebyPebriani",1
"Fauzi,AkhmadNur",1
"Amri,ArfitaNila",1
"Kamil,MuhammadAskar",1
"Hidayatinnisa,Tias",1
"Raharjo,AftahKhasunah",1
"Nurfuadi,MuhammadHanafi",1
"Guswati,Hilal",1
"Sidiq,Fahrul",1
"Kutana,AgungNugrawan",1
"Sadena,Bunga",1
"Mustika,-",1
"Khoeruddin,Rifky",1
"Syahputri,Rofifah",1
"Sarika,IvaRahma",1
"Dewi,TriIrmaya",1
"Alqoyyimah,Dini",1
"Pangesti,AchsaniaDewi",1
"Mardhatillah,Rizca",1
"Anderson,Axel",1
Asmarhansyah,1
"Etika,AdhePhoppyWira",1
"Zahra,AlyaNur",1
"Muttaqin,Zaki",1
"Syarifah,DhieaFalihatusy",1
"Mawardah,Afifah",1
"Lukhitasari,AndhiniPutri",1
Mutkholillah,1
Ajmilatunnisa,1
"Isnaeni,Mohamad",1
"Albaar,MuhammadRizqi",1
"Supramana,Supramana",3
"Salsabila,Salsabila",2
"Yusuf,RMuhammadDaud",1
"Safitri,Rahmadani",1
"Alikhan,Syahid",1
"Budiman,Arif",1
"Soheh,Nursaid",1
"Afriani,Rizkia",1
"Aunillah,Asif",3
"Rahman,AsepZaini",1
"Hardiningtyas,SafrinaDiyah",1
Hasan,1
"Maulana,MuhammadIlham",1
"Al-Farabi,Egi",1
"Sanjiwo,SuryoHamukti",1
"Fatonny,Nur",1
"Anto,OkiGusri",1
"Romadona,Kurnia",1
"Meilani,Afifah",1
"Antara,KadekLila",1
"Wangsa,MadeSuyogaKumara",1
"Jabbar,JaafarMohammed",1
"Juliarti,Lisa",1
"Herlambang,Herlin",1
"Arisandi,Fauzan",1
"Sitinjak,HarisBoy",1
"Riadhot,YusufPandego",1
"Djamaludin,Djemdejm",1
"Gumilar,Agum",1
"Yuliani,SeptiDevi",1
"Paramastuti,Ratih",1
"Fatmawati,Devi",1
"Lestari,VissellaZulia",1
"Fadhillah,Naufal",1
"Nurkhamidah,Jazimatul",1
"Rachman,MuhammadIbrahim",1
"Zaky,Muhadzdzib",1
"Syakara,MuhammadRidho",1
Afifuddin,1
"Maulina,IrmaDwi",1
"Hayatunnufus,Agustina",1
"Haidar,MuhamadHilmy",1
"Nurfadillah,AyuRizki",1
"Tanjung,DianDiani",1
"Apriliana,VinaQori",1
"Tsani,WilmaRachma",1
"Wayangkau,EdoardoStevie",1
"Rahma,Meutia",1
"Margareth,RuthFenny",1
"Hidayah,RanitaNurul",1
"Purnama,RiansyahRainal",1
"Homisah,NengNurohSiti",1
"Aruddy,Aruddy",3
"Nugroho,SulistyoAdi",1
"Luciano,ClarissaLaras",1
"Sinaga,JovanPradanaNavindo",1
"Laily,FadillaMarrizka",2
"Rizky,MohamadNizar",1
"Amri,Khairul",1
"Rachmanto,DamarAfifMiftah",1
"agusta,herdhata",1
"Halim,Senanatha",1
"Mutmainah,ArlitaRamdhani",1
"Iskandar,Sofjan",3
"Putri,TriWidya",1
"Seputro,GardaBramantyoDwi",1
"Kurniawati,Nia",1
"Arifin,YusufNoer",1
"Berliana,Nina",1
"Ramdhan,Fadjaristya",1
"Atika,Mega",1
"Natasya,RaiPutri",1
"Anggraini,RatnaDewi",1
"Putri,FaradinaAulia",1
"Lestari,SriIndah",1
"Hakim,AdindaPutriAyu",1
"Tiyas,DiahAyuning",1
"Purbosari,DyahAyu",1
"Adinegoro,ZinedinePutra",1
"Wirawan,RanaaAndini",1
"Yulia,Nita",1
"Saputra,ThomasAdi",1
"Harwenda,ReyhanWidyatna",1
"Ardivan,Kevin",1
"Salsabela,YustikaNabila",1
"Fitriah,Nurhidayahtun",1
"Yuniasari,RiskaAuraDwi",1
"Panggabean,Wahyuni",1
Nardi,1
"Rosidah,Siti",1
"Fasya,NandaNurfaizah",1
"Muliyati,Heti",1
"Widiyanto,FauziDwi",1
"Triwulan,Endang",1
"Ramadhan,AdityaRizki",1
"Nugrahaeni,Mutiara",1
"Alvirodi,Rafli",1
"Hapsari,RenataElsa",1
"Ramadhani,GitaMairizky",1
"Priadi,CindyRianti",1
"Novitasari,Amilia",1
"Rizky,HilyahHasyyati",1
"widayanti,sitimariana",1
"Antoni,IndriHasna",1
"Riane,Edith",1
"Ayuby,MuhammadRizal",1
"Yuliantika,RestuNurRizqi",1
"Mulia,AsrinaDewi",1
"Christine,ShintaMarbella",1
"Laksono,Hendrawan",1
"Zuhriyah,Aminatuz",1
"Syafaat,Mukhsin",1
"Putra,BayuPranotoDwi",1
"Simbolon,DesiKristiani",1
"Oktaviana,GitaNur",1
"Aulia,ChairatElhamidiatul",1
"Ikhwana,Nuri",1
"Afifah,Balqis",1
"Manurung,StephenBoasBimawandi",1
"Kodarusman,Kodarusman",1
"Marisa,Nina",1
"Ahmadi,Kamaludin",1
"Ali,KiagusAzfar",1
"Arrasyidi,Nissa",1
"Rizki,MRanggaMulya",1
"Khafitri,AliendaChoirunissa",1
"Sudira,DewaAyuKiranaPuspitaDewi",1
"Tarigan,ElseraBr",1
"Hidayatullah,ArifqiNur",1
"Ni'mah,RizkiyahKhairun",1
"Sitanggang,AndreJosefan",1
"Farida,Ida",1
"Yanti,MudjiAna",1
"Faizi,RizqiNur",1
"Fitri,IndrianiNurul",1
"Permatasari,Niken",1
"Assegaf,Annisah",1
"Rosyid,MuhammadSyaifulAr",1
"Harsasi,Meirani",1
"Marnata,OpinAdepho",1
"Sholihin,SyaowallieraHaadi",1
"Farah,Alfiana",1
"Irawanata,MHabibiYadi",1
"Rahmania,Nadia",1
"Aziz,JafarrullahAbdul",1
"Ariyantono,RismaYudha",1
"Rachmawan,MuhammadAgung",1
"Hayati,Delfakhirah",1
"Sagita,Lisa",1
"Dias,Faldo",1
"-,Annisa",1
"Manalu,RichardAlbertoJ",1
"Yanti,AgcesDedmas",1
"Fitri,Munadia",1
"Nurjanah,AlifachIrza",1
"Ramadani,NurulLaeli",1
"Budiman,AliefRestu",1
"Hasibuan,HasrulAbdi",1
"Hermawan,Irwan",1
"Budiman,cahyo",1
"Najiyyah,Hasna",1
"Chalil,Munawar",1
"Aisyah,RismaNindaNur",1
"Zahra,HumairoZaz",1
"Hariwan,Peggy",1
"Riana,NidyaUlfah",1
"Nurjanah,Anisa",1
"Ningsih,SekarMaulidya",1
"Fadhilah,FathimahHimmah",1
"Rohman,Cholilur",1
"Andriansyah,Lukito",1
"Putra,DandiRahmad",1
"Azzami,Matan",1
"Wahyuni,Reza",1
"Anjaswadi,Dexsa",1
"Luthfiani,DiniDessya",1
"Siregar,ResmiRumenta",1
"Putri,IndriaDionie",1
"Fajar,Ibnu",1
"Huwaidi,MuhammadHasan",1
"Syasadhara,TriajengSenia",1
"Fadillah,MuhammadIkhsan",1
"Permana,AditiyaHeri",1
"Rahayu,MeliaDwi",1
"Handoko,SatrioJati",1
"Qalbira,Nadila",1
"Putro,AjiNugroho",1
"Sadhaly,Ervan",1
"Wannazifah,BismiKhaira",1
"Melati,Meida",1
"Erfini,WandaSavela",1
"Farid,RaisaAnnisa",1
"Srena,MonaFhitri",1
"Kanz,JivaRaihan",1
"Sitompul,DeboraRomatuaRogate",1
"Syahputri,AuliaPuspaBrilianti",1
"Ardiyani,NoviaPratiwi",1
"Lestari,MelaniLaela",1
"Wulandari,PrilliaWiwis",1
"Agpretasia,Yodilla",2
"Fauziah,FazaIstna",1
"Kalista,Brian",1
"Asyiah,DyahKaromatul",1
"Shafwati,Nisrinah",1
"Hartanti,AnastasiaTatik",2
"Tanoto,Lusi",1
"Zuhdiyah,FathimahHaya",1
"Amini,DeaAmalia",1
"Pranopa,Lena",1
"Sari,IntanDias",1
"Utami,LaelaRizkiNur",1
"Anggiclarita,SaskyaAlvio",1
"Yusuf,MochamadAldi",1
"Kudadiri,MaysarahSabariah",1
"Damayanti,Annisa",1
"Pratiwi,TiaraFirstianty",1
"Nabilah,Fasya",1
"Koswara,BiyalMuhajirin",1
"Nedya,Hanifah",1
"Yulianto,Aton",1
"Jompa,Sulhajji",1
"Noviasari,OchanaTriangka",1
"Silitonga,PurnamaSari",1
"Setiyoso,EkoDwiBudi",1
"Rahmawati,Rahmawati",2
"Rahman,Razlina",1
"Aniza,Aniza",1
"Aniza,Annisa",1
"Ghaffar,Nur",1
"Amalia,Muhlisatul",1
"Siregar,NadiraAndarini",1
"Novkaniza,Fevi",1
"Rahsilaputeri,Maharini",1
"Fansilawati,Fioni",1
"Ash-Shidiqie,AzkiaYasnaNadhratuzzaman",1
"Siregar,Ulfah",1
"Cahyani,Nofita",1
"Adila,Tania",1
"Pujawani,Honesti",1
"Zahro,SafiraFatimatuz",1
"Feisal,Muhamad",1
"Yuliza,Patri",1
"Lestari,FajrianiWahyu",1
"Hadjomidjojo,Hartrisari",3
"Hidayati,Alivia",1
"Riastyanto,Nurendra",1
"Adi,AnggaPrasetyo",1
"Alifiyah,NabiilaPutri",1
"Jannah,Baiti",1
IstiqlaliyahMuflikhati,1
"Anggraini,PraAtmanti",1
"Pertiwi,SuciEko",1
"Bintoro,HMH",1
"Nurin,ArifahNirmalaFauqa",1
"Alyssa,TSandra",1
"Pramesvari,AleekaSariNarulita",1
"Widodo,HediantoAgus",1
"Lestari,NurulSilva",1
"Prayoga,MuhammadIrfanAdi",1
"Mawaddah,Syifa",1
"Umara,Ariefkal",1
"Uthami,ReginaSaskia",1
"Ginting,HannaKristianiBr",1
"Simanjuntak,ShintaBella",1
"Alhaq,Khairanisa",1
"Fitriyah,RizqiSofiNur",1
"Wiranti,ArihGhina",1
"Amani,Shabika",1
"Sudarmaji,Eka",1
"Sutarto,Endriatmo",1
"Fadlil,NurRohmat",1
"Muhidin,Didin",1
"Kusmiarni,AmeliaDwi",1
"Akhzan,Magribi",1
"Pamungkas,SetiadiAgil",1
"Qatrunnada,Rania",1
"Rukmi,ParamitaSadhaDayinta",1
"Mattjik,NaufalRais",1
Burhanudin,1
"Rezki,FebriTri",1
"Erdiansyah,MuhammadIhsan",1
"Kurniawan,FaisalIlham",1
"PuspitaS,Adhyta",1
"Agustin,Yossie",1
"Ashshiddiqi,MuhammadFaishal",1
"Budiprakoso,Bagus",1
"Kartika,HaninBela",1
"Maulidy,Fitry",1
"Pebriyanti,Putri",1
"Rimadani,Hamidatul",1
"Yusnizar,AndreNovrialdi",1
"Natalia,Grace",1
"Rahmadhani,DyasAlmira",1
"Ghani,LuthfiFaris",1
"Rashifah,Fira",1
"Yulandi,Adi",2
"Ramadhani,ListiaDwi",1
"Rachma,OktiaArindina",1
"Adinatha,InigoKila",1
"Oktrisaf,Fathan",1
"Safitri,NurdewiAzizah",1
"Harahap,Andre",1
"Khairunnisa,DesyEka",1
"Yusuf,EvaZhoriva",1
"BrGultom,Novianti",1
"Roslina,Roslina",1
"Aryaputri,NadivaAliyya",1
"Hamid,NaufalAli",1
"Paramuji,Muji",1
"Darti,Darti",1
"Trivadila,Trivadila",2
"Akmal,PoetriRizanti",1
"Raahmayanti,DwiEka",1
"Daq,MochFaroz",1
"Almer,Reyfan",1
"Wiharja,Sera",1
"Solihat,NissaNurfajrin",2
"Purwanti,Try",1
"Damayanti,Isty",1
"Ramadhani,Afifah",1
"Irawan,IlhamHabibDavyanto",1
"Tussadiyah,Fadzillah",1
"Tarigan,Romi",1
"Ilman,SuciYusrina",1
"Hani,IzdiharKhonsani",1
"Putri,WinnySyadila",1
"Purnamasari,Siska",1
"Irfany,Mohammad",2
"Wicaksono,Juli",1
"Fitri,Qoriatul",1
"Tanzaki,Malkan",1
"Manulang,LyaHeldyaMaryssa",1
"Fitriani,Arine",1
Raynaldo,1
"Silviani,Deya",1
"Pertiwi,GinaTiara",1
"Pragiwaksana,Marcel",1
"Almalutfi,Hafiz",1
"Irsalina,Dara",1
"Fitriyani,Dian",2
"Simangunsong,Bintang",1
"Meilani,Silfa",1
"Purnomo,AndikaBudi",1
"Dwiana,NauraSherin",1
"Syukri,Agus",1
"Sumaedi,Sik",1
"Nafri,Salsabila",1
"Ramalia,Deuis",1
"Servila,Dika",1
"Damayanti,FazrinPutri",1
"Octavani,FirlianaYuki",1
"Permatasari,Indah",1
"Kristanti,Cahyani",1
"Kristanti,Yohana",1
"Simanjuntak,NidiaIrananda",1
"Anggraeni,Ersa",1
"Hidayat,Lazuardy",1
"Nurmalasari,Indah",1
"Astuti,EllaYuni",1
"Aini,DinyQurotul",1
"Alviani,Defika",1
"Wisnuantara,MuhammadRian",1
"Asmarullah,MSyafi",1
"Nabila,Ilma",1
"Anwarudin,Oeng",1
"Farid,MuhammadFadil",1
"Nurulita,Shafira",1
"Muchisha,NadyaDwi",1
"TRIADI,TAUFIQ",1
"Fatryani,Dita",1
"Latifah,AnandaNurul",1
"Ananta,BagasPrama",1
"Nadeak,EsterAyu",1
"WijayaPuspita,TonyIbnuSumaryada",1
"Siregar,NurhijriyahKam",1
"Primadi,VaizalBayu",1
"Baiti,AgitaDaniNur",1
"Putri,RahmadiGanesha",1
"Sekarani,RAAisyahFathia",1
"Sufajar,InsanAriandanu",1
"Zulfa,Zavira",1
"Sakinah,MiftaAuliaPutri",1
"Azizah,InneNoviatul",1
"Akbar,JimmiAfriando",1
"Setyoningtyas,YusiDwi",1
"Taqi,FaraRaihana",1
"Syarafina,ZattaYumniIhdhar",1
"Lingga,ChristinaDekawatiPutri",1
"Situmeang,GoksonLindun",1
"Badjrai,AchmadAli",1
"Prathama,MuhammadNuruddin",1
"Nizam,Khairun",1
"Rifa'i,Muhammad",1
Isnaeni,2
"Wahyuningtyas,Astri",1
"Jundulloh,MuhammadAsrofAbror",1
"Nusantara,PelangiBerlianiaAz-Zahra",1
"Karim,WoudaFiorendita",1
"Aguilar,SalsabilaKhairunnisa",1
"Noviarani,Annisa",1
"Sopian,Ahmad",1
"Pratiwi,LufiDiah",1
"Juliani,Desi",1
"Junaedi,DeckyIndrawan",1
"Handayani,Aisyah",2
"Agusta,HifaDinda",1
"Demiandra,AlthafDemiandra",1
"Madanie,MuhammadSammanAl",1
"Harijanto,Agus",1
"Fadly,Abdullah",1
"Kurniawan,DeniFaris",1
"SjafriHubeis,AidaVitayala",1
"Mahfudz,Naufal",1
"Hanifah,Dirayati",1
"Dewi,ViaVanessa",1
"Purnama,DikiGita",1
"Aprilianti,Risma",1
"Tobing,KenWellas",2
"Amrullah,IhsanFahmi",1
Muhklisani,1
Tiffany,1
"Pangestu,AndrieAdji",1
"Putri,MelatiKharisma",1
"Zahra,AtiqahLuthfiAnawati",1
"Rismonika,Vegi",3
"Fallah,Arley",1
"Fauziyyah,Farah",1
"Sauqi,SabilaDianaAhmad",1
"Ayunda,OctyRaystu",1
"Sunuddin,Adriani",4
"Ardiansah,Irsyal",1
"Akbar,AlfianHamam",1
"Ardelia,SafaRaisa",1
"Aulyana,FadillaEka",1
"Rifai,MienA",2
"Hasim,Aisyah",1
"Dermawan,MuhammadAlifFirdi",1
"Pebriani,Asti",1
"Rahmawati,Ayu",1
"Purwandana,Adi",2
"Sani,IntanYu'tika",1
"Nugroho,SeptianPutraAdi",2
"Sani,RifqiMaulana",1
"Ramadhan,AchmadZurhafidz",1
"Sopacua,Frisilia",1
"Pradipta,Raynaldi",1
"Sinabariba,Sartina",1
"Iswari,Anistia",1
"Rahmatullah,Aditya",1
"Nurfadhila,Shafira",1
"Septyasari,Indah",1
"Akbar,MochammadHafniArief",1
"Lestari,MeliWulan",1
"Pradana,FajarAgus",1
"Nuraina,Safitri",1
"Setiadi,DediRahmat",12
"Pangestu,HilmanRizki",1
"Lutfi,MWasilul",1
"Florentina,Clarisa",1
"Simamora,JorgyValentinoMaruli",2
"Atikah,PutriDela",1
"Kamilati,Nurul",1
"Wulandari,DwiYuni",12
"Rizqi,FitriNur",1
"Assyifa,Rani",1
"Hendrata,PutriShabrina",1
"Mairah,Siti",1
"Oktavian,RifkyZein",1
"Ramadhani,CindanaPutri",1
"Denawan,SatriaSaidRaihan",1
"Haritsa,Hafizh",1
"Natasha,Nabila",1
"Ranggawati,Mustika",1
"Ismail,Muh",1
"Khalida,Rizqiah",1
"Zahra,FutriRestriana",1
"Fitriani,Syahriphona",1
"Isnaini,Nurul",1
"Tuasikal,LailaDwitari",1
"Fadillah,Muhammad",1
"Arista,GalihSaputra",1
"Oktaviana,Nadia",1
"Najib,MukhamadNajib",1
"Mahendra,MuhammadIrdy",1
"Oktaviani,Okky",1
"Sari,DwiPurnama",1
"Ramadani,Rahmatulloh",1
"Lubis,WahyuMuhammadYuha",1
"RiriskaHidayah,Usra",1
"Hanifah,Nabila",1
"Puspitasari,MarcelDella",1
"Wahyudi,ArnoRidho",1
"Abimanyu,Andin",1
"Itaningrum,RaisaPuspa",1
"Hidayat,SavantRifqi",1
"Puspita,NurulAulia",2
"Utomo,Ardhito",1
"Ana,AyuPutri",1
"FirliaMinang,Puty",1
"Ramadhan,Syahrul",2
"Pangestu,NadyaraAyu",1
"Fauzi,Rizki",1
"Putra,TornadoGangga",1
"Suwardi,Suwardi",6
"Pradana,AhmadRidwan",1
"Afiyatillah,Ghinarrahmi",1
"Sulistiono,Sulistono",1
"Putri,Amelia",1
"Yuliani,Yani",1
"Saragih,FakhriMuhammad",1
"Jasmi,YunitaSasqia",1
"Ilyankusuma,Raden",1
"Annisa,RisvaFadhilah",1
"Ichsan,AfifHidayat",2
Karmanah,1
"Manurung,CastroFransiscoBonatua",1
"Suharto,Suharto",1
"Munir,AnnisaAzzahra",1
"Surtiningsih,Witda",1
"Oktaviona,Winda",1
"Wulandari,Nia",1
"Muslihah,Sarah",1
"Wirotomo,Satrio",1
"Pandiangan,IdaFransiska",1
"Archiyesa,ChamellaAgni",1
"Khairunnisa,Eva",1
"Rinaldianti,SuciAshlah",1
"Angriany,AMuthiahNur",1
"Munawaroh,SitiFatimatul",1
"Purnamasari,Retno",1
"Firmansyah,Adam",1
"Simatupang,ErinaWiniska",1
"Joluwin,Alfiro'os",1
"Gabriella,Teffy",1
"Lutfi,Hanifah",1
"Barlean,Titis",1
"Asdeliana,Viamitha",1
"Haryanti,Maiselly",1
"Fatin,ElgaLathiifah",1
"Adhi,AndrionoKilat",1
"Sitohang,Maryanti",1
"Agistania,Nadhifah",1
"Sari,DwiSuciIndahPermata",1
"Fitrianingsih,Nilam",1
"Nitami,NuraFidiah",1
"Wahyuningsih,Retno",1
"Prastyo,Deo",1
"Wijaya,Thomas",1
"Hanafi,MuhammadEgi",1
"Rismawati,Dillah",2
"Ardiansyah,Vicky",1
"Angriani,Ririn",1
"Kurniasari,YuliaDwi",1
"Anugrah,KurniaTri",1
"Fadilah,GinginGinulur",1
"Afifa,Maisya",1
"Nurilma,Mala",1
"Niasari,Ayu",1
"Jatmiko,Bambang",1
"Nuaini,Henny",1
"Fitri,Mona",1
"Masjikur,Muhammad",1
"Ahmad,RagsaEndahas",1
Baihaqi,1
"Suryana,Bagoes",1
"Solikah,AnisaRahmawati",1
"Perkasa,RendiYuda",1
"Maelani,Alma",1
"Mabruri,Hamdan",1
"Fitriana,Syva",1
"Putra,Rahmadiansyah",1
"Purnamasasi,LulukAnggraeni",1
"Geraldo,Kelvin",1
"Widi,Agustina",2
"Permata,OkkyAyu",1
"Trianda,Ilung",1
"Widyasayekti,CornelliusAnugrah",1
"Raharja,TubagusFatahilahKerta",1
"Saputri,DindaOktarina",1
"HIdayat,Purnama",1
"Desriani,Syifaa",1
"Rahmah,NadiaAfifahNur",1
"Novitasari,AlfianiEka",1
"Lutfiani,Fitri",1
"Simanungkalit,NoberPores",1
"Silfia,Anna",1
"Amin,SeptianFarisAl",1
"Firdania,Indah",1
"Hidayat,SilkiAnisa",1
"Rahayu,NikeSyafiaTrisno",1
"Ikhsan,AndiLuthfiyahSalsabila",1
"Emmanuel,KiaraEnrisa",1
"Dwinanda,NadhirDhanu",1
"Siahaan,DewiMindoCayaBintang",1
"Ayun,TazkiaQurrata",1
"Wulandari,DewiNur",3
"Indrajana,HansBudiarto",1
"Wijaya,YuliMaullinda",1
"Nugraha,HadyanFarrel",1
"Sampurno,GlobalIlham",1
"Mahmud,MuhammadFaizal",1
"Mutmainah,DzikraFauzia",1
"Utami,RizkaPutri",1
"Putra,RyvanArnandha",1
"Hary,Fadhil",1
"Adi,SetyonoHari",1
"Siska,Widia",1
"Sari,JenizaEkaWinda",1
"Sahili,SyahnitaUlfah",1
"Syafitri,Rita",1
"Nursidiq,MuhamadAkmal",1
"Agustina,Dara",1
"Arsyianti,Muthohharoh",1
"Muflihatun,Muflihatun",1
"Ayuningtyas,Nidya",1
"Fikr,FiqhiMuhammad",1
"Putri,AdillaSafira",1
"Pardede,Polrestan",1
"Nirwan,MuhammadRafindra",1
"Nadro,SarahAinun",1
"Shalihah,Mar'atus",1
"Junianti,Mila",1
"Kurnia,IrchamDwi",1
"Miantika,Shafillah",1
"Halimah,RahmaAnisNur",1
"Sinyong,Kristoforus",1
"Putri,SavitriKhairunnisa",1
"Darmawan,MuhamadFathurrizki",1
"Sanjaya,AdamZulfikar",1
"Agussy,RaisaSaraswati",1
"Cholidin,MuhammadSyafi",1
"Alam,MSastra",1
"Ningrum,SuciTirta",1
"Wahju,Ronny",1
"rohmania,fina",1
"Rohmania,Fina",1
"Arasyati,Kanzila",1
"Zahara,Sylvia",1
"Joinaldy,Audy",1
"KPanjaitan,Nurmala",1
"Maryati,Sri",2
"Tanjung,NurulAmaliyah",1
"Parmitaningsih,FindaSihta",1
"Syahiddin,Dimas",1
"Wardhani,NurrikaAsih",1
"Simanjuntak,YumnaaRifqi",1
"Virgianka,ArindriaDyahAyu",1
"Ulfah,Tya",1
"Widodo,Winarso",1
"Kusuma,FahmiRachmadiWijaya",1
"Wardani,Evi",1
irzaman,1
"Adibah,Rina",1
"Setya,IstanandaKusumaAbi",1
"Sambas,EdyNasriadi",1
Chairullah,1
"Zahera,Rika",12
"Andini,LestyaJuli",1
"Primariesty,AnindyaDiva",1
"Fadhilah,KhairatunnisaDzakiyyah",1
"Erlangga,Jodi",1
"Dina,ResaAna",11
"Afia,Difa",1
"Ambo,SriWidianingsih",1
"Titaley,AchmadRendi",1
"KurniatinPopiAsri,PopiAsriKurniatin",1
"SimanjuntakAkimdoRuli,AkimdoRuliSimanjuntak",1
"Fitri,AngelKurnilah",1
"Aulia,KurniaTiara",1
"Ketty,Suketi",1
"Khoziah,Siti",1
"Yasir,PutraFarisSyafiq",1
"Amanda,BerlianaPutri",1
"Husen,SalsabilahGanis",2
"Supriono,Eddy",2
"Saputra,Alberto",1
"Arham,IffahLuthfiyah",1
"Muliawan,JamesMichael",1
"Utami,Dwi",1
"Elokpere,ImmanuelNauk",1
"Rangkuti,MuhammadRasyid",1
Hedarullah,1
"Nauli,Meivel",1
"Berliana,RionaldiRizki",1
"Nurhandi,DwinaAmrieta",1
"Lelono,AryaBudhijatmiko",1
"Rabani,Irfan",1
"Allivia,SyifaThifalni",1
"Rasuna,AndiFilzaKintan",1
"Farhanah,Hanny",1
"Fazan,MuhamadRafi",1
"Wulandari,Ayu",2
"Wijaya,Roby",1
"Satria,Wira",2
"Sudirman,Hendra",1
"Rismandya,Ainun",1
"Rochmawati,Wahdini",1
"Saputra,RezaMahardika",1
"Suci,Dwi",2
"Ratulangi,CantikaRifkiHyang",1
"Suffah,ErlindyahVella",1
"Rahmat,SariFilzaIzzati",1
"Amira,SyarifahSyifa",1
"Airlangga,RahmadaniPrimanindita",1
"Kristianto,Wibisono",1
WInardi,1
"Aswad,Hajar",1
"Haendra,Arif",1
"Yuwandana,DwiPutra",5
"Nadira,AnnisaLuklu",1
"Gracela,Agnes",1
Lidiawati,1
"Hubeis,Aida",1
"Sugihen,Basita",1
"Kusuma,Satria",1
"QayimdanSulistijorini,IbnuldanSulistijorini",1
"Ardaus,FathunRahma",1
"Novitasari,Devi",1
"Litasari,UlfahChoerunnisaNurul",1
"Nurwati,Yuni",1
"Bismark,IlvyMardiah",1
"Riyanti,Evy",1
"Firmansyah,Muh",1
"Saadah,Safakiatun",1
"Rambe,Nurjannah",1
