author,jml_penelitian
" Batubara, Salsabila Rosa",1
 Sujinah,1
" Rasyid, Aulia Rafi",1
" Ananda, Shania",1
" Saragih, Beby Murba Ningsih",1
" Sofwan, Indra",1
" Reflina, Yelia Putri",1
" Shadiq, An Irfani",1
" Pratama, Teguh",1
" Wulandari, Nurviana",1
" William, William",1
" Abdillah, Asyhad Fahmi",1
" Situmorang, Edriyan",1
" Ranatama, Raul",1
" Arrufitasari, Putri",1
" Pertiwi, Nur Intan",1
" Nurbani, Hilmi",1
" Rasendriya, Ailsya",1
" D amour, Rukundo Jean",1
" Indraningsih, Fajar Wahyu",1
" Zauhairah, Siti Faizah",1
" Soleha, Fazah Zikri",1
" Setyawan, Alfianto Hendry",1
 Faridha,1
" Wijayanto, Hudha",1
" Jalil, Abdul",1
" Sabila, Almira Azmi",1
" Zahra, Rizka Mutia",1
" Ginting, Egia Oktaviani",1
" Mahrannisa, Sekar Meulu",1
" Meilani, Ema Hilma",1
" Yolanda, Melda Sri",1
" Dzakirah, Jihan Qonitah",1
" Firmansyah, Andi",1
" Purwanti, Junita",1
" Dhohir, Nur Muhammad Abdul",1
" Putri, Adinda Egreina",1
" Afzan, Tsania Salsabeila",1
" Prafitriandini, ika",1
" Damandra, Ashrun Jamil",1
" Saptowulan, Dhanu",1
" Pramana, Setia",1
" Khairani, Fitri",1
" Hariyadi, Eri Susanto",1
 Syaiful,1
" Yuana, Hayu Widi",1
" Hakiem, Hilman",1
" Aqmarina, Izzati",1
" Setiyowati, Tri",1
" Hakim, Dedi",1
" Ahjat, Nia",1
" Chanson, Andrew",1
" Noviza, Viwi",1
" Berutu, Putra Jahtra",3
" Padang, Dian Rahwita Aulia",1
" Wiarpiz, Wiarpiz",1
" Novella, Putri",1
" Syanzali, Ulyana Fahira",1
" Apriyani, Eka",1
" Lestari, Dini",2
" Nisa, Ayu Rizkia",1
" Nissa, Mayang Mulia",1
" Sembiring, Ester Br",1
" Siena, Ibnu",1
" Putra, Guruh Mayka",1
" Yustika, Ahmad Erani",1
" Sastra, Eka",1
" Rurianto, Joko",1
" Yusuf, Gina Maulidarni",2
" Wahyudi, Indra",1
" Ibnu, Pramudityo",1
" Ni'mah, Zumrotun",1
" Dzulhira, Hairunisa",1
" Sari, Lisa Hamidah",1
" Tresnanda, Muhammad Nawaf",1
" Heriyanto, Haekal",1
" Palupi, Nurheni sri",1
" Mahgfirah, Indria",1
" Listiyawan, Drajad",1
" Kusuma, Aditya",1
" Farastuti, Eko Rini",1
" Dachi, Aurel Natasha",1
" Putri, Diani Eka",1
" Siva, Nabilah Bisthami",1
" Berliana, Shinta",1
" Purwanto, Eko",1
" Aji, Martini",1
" Heryanto, Weko",1
" Muluk, Usman Abdul",1
" Nurfadillah, Intan",1
" Siregar, Nur Syarifah",1
" Hasani, Qadar",1
" Rahim, Syaifullah",1
" Yudha, Yoshua Shandy",1
" Salsabella, Rana",1
" Mulyani, Yeni A",3
" Ihsan, Moh",1
" Jannati, Agnia Nurul",1
" Bagasunanda, Edo",1
" Tanjung, Edon Primindo Firdaus",1
" Novianto, Pratama Anugerah",1
 Jamaluddin,1
" Nasirudin, Muchamad Fikrul Ilmi",1
"Roedhy, Poerwanto",1
" Deden, Matra",1
" Nirmala, Aprilia",1
" Saputro, Rios Hendri",1
" Ramadhan, Randi Surya",1
" Halizi, Najla",1
" Agustin, Dwi",1
" Saputra, Niko",1
" Joni, Muhammad Fatahillah Putra",1
"Amirroennas, Dwierra Evvyernie",1
" Husna, Hafizhatul",1
"Suhartanto, Mohamad Rahmad",2
" Pati, Panji Wenang",1
" Hafizh, Idham Nur",1
" Amelina, Cindy",1
" Pratama, Dikki Hendra",1
" Mansjur, Eka Denny",1
" Mulyana, Mumuh",1
" Prastowo, Erwin",1
" Nirmalasari, Intan",1
" Assakina, Farrah Nashiha",1
" Anas, Adli",1
" Ningsih, Meyliani Wila",1
" Syifa, Nisa Hidayatus",1
" Afifah, Rifda",1
" Chairunnisa, Siti Sarah",1
" Darda, Azqia Maulida",1
" Dewanusa, Aryasena Bagas",1
" Minggu, Agnes Berliana",1
" Purwaningtyas, Lintang Widya",1
" Safitri, Ade Irma",1
" Simatupang, Maruli Samuel Bosar",1
"Mutaqin, Kikin",1
" Lubis, Qori Fitri Aldinah",1
" Sholihin, Hidayatush",1
" Kramadisastra, Arnissa",1
" Panggabean, Tamaria",1
" Prioesoeryanto, Bambang Pontjo",1
" Juliana, Dara",1
" Husna, Alief",1
" Ramadhanti, Ayomi Ida",1
" Purnama, Alma Sabrina",1
" Priyanto, Buana Prasetyo Jalu",1
" Baihaqi, Muhammad Nabil",1
" Andrianus, Habib Furqony",1
" Kharisma, Wulan",1
" Anzani, Anisa Destha",1
" Dhabita, Annisa",1
" Habibi, Muhammad Zhufri",1
" Fadillah, Adil",1
" Waluyo, Jati",1
" Indawan, Fiskara",1
" Mirrahma, Aliyah Aisyiyah",1
" Zamani, Neviaty",1
" Hazmi, Hade",1
" Sacharissa, Olga",1
" Nainggolan, Immanuel",1
" Salsabilla, Isra Hanu",1
" Utomo, Agil Setya",1
" Itqiyyah, Salma Itqiyyah",1
" Supartha, Shalahuddin Averroes",1
" Firman, Muhammad Zaki Maarif",1
" Munandar, Febrinda Annisa",1
" Kevin, Kevin",1
" Susisusanti, Meriaprilia",1
" Arfiyunanto, Arfiyunanto",1
" Safitri, Novemi Gita",1
" Yuwono, Bob",1
" Zuhdi, AH Maftuh Hafidh",1
" Sanjaya, Stephen",2
" Kusuma Dewi, Azri",1
" Cahyadi, Firdaus",1
" Nursyabani, Cahyania",1
 Sulaiman,1
" Adi, Adib Susilo",1
" Syukur, Abdus",1
" Achmad, Afrian Sayyidina",1
" Saputra, Andi Yoga",2
" Setiawan, Moh Fani",1
" Tamimi, Nadhil",1
" Hidayat, Bubun Afif",1
" Alamsyah, Nato",1
" Chairunisa, Febrina",1
" Alfarisi, Ilham",1
" Paulina, Nadya Basa",1
" Putra, Dimas Rahmanda",1
" Kaiin, Ekayanti M",1
" Zahra, Yasmeen Aulia",1
" Ramadhan, Razzaaq Basri",1
"Muhammad, Farid",2
" Seftiani, Icah",1
" Fikriyah, Laila Qudrah",1
" Alfani, Fauzan",1
" Halimah, Salehah",1
" Hernawan, Fathianissa Agnifa",1
" Winda, Nyimas Rafiah",1
" Sari, Intan",1
" Lestari, Meylani",1
" Nasution, Agus Hendra",1
" Annisa, Nurul",1
" Hanggara, Yudha",1
" Simanungkalit, Diana Natalia Br",1
" Sadewa, Novandi Aldi",1
" Putra, Firyal Dhaifan",1
" Darmawan, Tommy Agus",1
" Lesmana, Desnu Ramadhan",1
" Nurianti, Esti",1
"Pambudi, Rachmat",1
" Wicaksono, Pius Hermawan",1
" Dwiyuni, Fahirah",1
" Pangestu, Rachel Triana",1
" Faisal, Muhammad Ircham",1
" Sari, Mella",1
" Darmawan, Nurul Izza",1
" Tampubolon, Frances Roi Seston",1
" Khairani, Retno",1
" Setyarini, Rania Fitri",1
" Saraswati, Ria Indah",1
" Ningrum, Septiwiana",1
" Elsadibah, Sofia",1
" Sihabudin, Ahmad",1
" Widiyanarti, Tantry",1
" Abdullah, Muhammad Zaki",1
" Rodiah, Lisa Iha",2
" Syahrin, Elit Alfi",1
" De Carvalho, Eduardo Fernando",1
" Islami, Sukma Aprilia",1
" Irsan, Muhammad Adwin",1
" Ramadhanika, Firyal Aulia",1
" Altasya, Fenia",1
 Rahmanimtiyaz,1
" Rusadi, Dian",1
" Safira, Nadya Tasha",1
" Bastari, Alya Rawandia",1
" Andarini, Niken Sukma",1
" Adinda, Rizkya Okta",1
" Bassam, Ammar Abiyu",1
" Ramadhina, Siti Hanifah Rifan",1
 AA Khujazi,1
" Wulandari, Tatu Nia",1
" Nasution, Asma",1
" Aryani, Agatha Sylvi",1
" Muttaqin, Roisul Adi Brilianto",1
" Syahputra, Agung Rahmat",1
" AlHuda, Muhammad Miftahul Farid",1
" Juwarsih, Sri",1
" Benyamin, Azhari",1
" Utama, Adi Prasetya",1
" Akbar, Mohamad Lucky",1
" Nugraha, Pratama Yuly",1
"Rahman, Dede",1
" Kartono, Fuji",1
" Afdhal, Avicenna Muhammad",1
" Rachman, Syaiful",1
" Rindayati, Ernan",1
" Maharani, Raihana",1
" Hendriette, Jasmine Sarassati Putri",1
" Alfiqri, Fauzan",1
" Sibuea, Mikhael",1
" Mardius, Michelia Cempaka",1
" Husen, Edi",1
" Amri, Muhammad Faiz",1
" Agustini, Sang Ayu Putu Didi Kasturi",1
" Syabani, Muhammad Yahya",1
" Martin, Rima Shidqiyya Hidayati",7
" Ramadan, Rifki",2
" Ilyasa, Muhamad",1
" Wijayanti, Inggit",1
" Fachruddin, Kadija Raisa",1
" Alfianida, Zahrah",1
" von CramonTaubadel, Stephan",1
" Permana, Bertha Lovita Dwi Intania",1
"Irmansyah, Irmansyah",3
" Thalia, Ananda",1
" Nurpradani, Haninda Pangesti",1
" Abdurrahman, Dzulfiqar",1
" Prakasa, Mokhammad Inggit",1
Beik,1
" Al Atsariyah, Siti Aisyah",1
" Andre, Irsyad Muhammad",1
" Aswar, Aswar",1
" Siahaan, Rayhan",1
" Werdiningsih, Pertiwi",1
" Pebriansyah, Deni",1
" Firda, Kamila Syifa",1
" Prianti, Diani Mustika",1
" Rachmawati, Riani",1
" Desiana, Putri Mega",1
" Mendrof, Verika Armansyah",1
" Suwandi, Jovan Meinardo",1
" Yudhistira, Irgie",1
" Izzati, Nurul",1
" Putra, Alief Yuda Ariska",1
" Saprudin, Deden",3
" Setiawan, Kevin",1
" Iqbal, Rizki Muhamad",1
" Rizaldi, Muhammad Rifki",1
 Mujiyanto,1
" Josephine, Esther Chyntia",1
" Abdurrahman, Bela Hanief",1
" Adwiyani, Pustika",1
" Maharani, Indah Sulistya",1
" Anagami, Ni Made Aninidtha",1
" Prasetianto, Ardi Slamet",1
" Cahyandi, Anugerah Ilahi Nur",1
" Nurjanah, Raynesa Nurul",2
" Ramadhan, Hani",1
" Nadia, Rizky",2
" Amin, Deddy El",1
" Darmawan, Ricky Gusnia",1
" Styawan, Welly Ageng",1
 Dede Aulia Rahman,1
 Syafitri Hidayati,1
 Salwa Nadhira,1
 Yuri Dinosia Simangunsong,1
" Arbajayanti, Rahma",1
" Wardana, Wayan",1
" Faza, Ahmad Insan",1
" Ramlah, Sitti",1
" Palowa, Nur Luthfiah",1
" Corvin, Ari",1
" Muslich, Muhammad Ayyub",1
" Naufal, Shidqi Muhammad",2
" Zulmaneri, Zulmaneri",1
" Septyanto, Fendy",12
" Hade, Alfaritzi Maulana",1
" Afifah, Syarifah Nibras",1
" Aulia, Hanik",1
" Mudiana, Fairuz",1
" Mahfudhoh, Khaeru",1
" Fitrinuraisyah, Puti",1
" Kirani, Annisa Dian",1
" Abubakar, Zahra Fadhilah",1
" Azzahrawaani, Annisaa",1
" Alatas, Ja'far Shadiq",1
" Khaira, Nurul",2
" Nurachman, Almalia",1
" Anasuyari, Ni Komang Yastri",1
" Rafiana, Nanda Nur",1
" Damayanti, Tresna Yunia",1
" Devinica, Renita",1
" Ichsani, Alwi Gama",1
" Purwansya, Yuvicko Gerhaen",1
" Nafila, Nidya Luthfi",1
"Budiarti, Retno, I Gusti Putu Purnaba",1
" Khairiati, Alfi",1
" Sipayung, Kevin Johnson",1
" Hutagalung, Labana",1
" Aviny, Eva Yolynda",4
" Zimah, Ulfa Aula",1
" Kristianti, Andrea Ajeng Eirenne",1
" Monitha, Annisa",1
" Dewi, Santi Utami",1
" Rahmi, Fauzia",1
" Murti, Danur Kresna",1
" Qatrunada, Shabrina Shafa",1
" Yani, Sitti",13
" Rahma, Widya",1
" Rachmawati, Annisa Noor",2
" Inarto, Hendri",2
"Agustina, Sri",1
" Arief, Muhammad",1
" Sulandari, Uci",1
" Abdillah, Tsania Royani",1
" Hermawan, Andri",1
" Rahmiyati, Noni",2
" Suryaputra, Gabrian",1
 Teddy Rusolono,1
" Setiawan, Bayu Chandra",1
" Setianingsih, Nanik",1
" Primadiani, Gabriella Andhita Devi",1
" Bilqis, Alfinda",1
" Septiadi, Tamam Ahda",1
" Nofitasari, Dea",1
" Asmara, Tiara Mustika",1
" Kurniawati, Febianti Dwi",1
" Rosaprana, Wanella",1
 Faizal,1
" Wahyudi, Kelvin",1
 Muhlis,1
" Santoso, Hudi",1
" Shabila, Frista",1
" Salim, Afifah",1
" Surbakti, Aulia Handayani Br",1
" Salomo, Krisetya Febriandi",1
" Nuswantari, Asti Kharisma",1
" Firdausi, Hana Fadhila",1
" Firdausy, Iman Akhyar",1
" Jannah, Safira Raudhotul",1
" Fahira, Annisa",1
" Arsy, Annisa Tiara",1
" Qonita, Armida Bahy",1
" Margareta, Novia D",1
" Maulana, Iswan Fadil",1
" Maksum, Mega Alawiyah",1
" Putri, Amelia Suwargana",1
" Aseh, Lusi Novi",1
" Kultsum, Fifit",1
" Prasetya, Riri Eka",1
" Puspita Hakim, Zahra Azhar Shafira",1
" Ayu, Zavira Mega",1
"Iswari, Kasma",1
" Wanda, Ramadona Fisna",1
" Irdiansyah, Ramadhani",1
" Nurlinawati, Intan",1
" Salsabella, Hasna Farah",1
" Salsabila, Adelia",1
" Jannah, Kennaya Putri Aura",2
" Nurwana, Muhammad Raiyan",1
" Setiani, Nur Aulia",1
" Sanidita, Soraya Rizki",1
" Ramadhan, Muhamad Rizky",2
" Nugroho, Annisa Shabrina",1
" Sujarnoko, Tekad Urip Pambudi",3
" Prasetyoningrum, Widya Dwi",1
" Meilania, Raisa",1
" Anugrah Pratama, Muhammad Rizky",2
" Pratyaharani, Hilda Puspita",1
" Hendratno, Muhammad Farhan",1
" Kristi, Dayu Angela",1
" Fathurrahman, Akhmad Fauzi",1
" Agnariosa, Chelvi",1
" Nurfadhilah, Nurfadhilah",1
" Pulungan, Alivia Andira Putri",1
" Nuwruwuddinaa, Faathimah Hasnaauljannah",1
" Maraya, Nafis Silmi",1
" Arinana, Arinana",3
" Yandini, Elvira Putri",1
" Fachriza, Nissa",1
" Khair, Abdul",1
" Rahayu, Agustina Muji",1
" Hawaij, Taesar",1
" Azizi, Dzakiy M Al",1
" Puteri, Puspa Rani Indra",1
" Alfara, Azed",1
"Purwanto, Ukhradiya Magharaniq Safira",8
" Vachyra, Dara Anggun",1
" Ranteallo, Ikma Citra",1
" Rahmadiyanti, Putri",1
" Luqmana, Athifa Balqis",1
" Cahyo, Errizqi Dwi",1
" Nurasyiah, Ai",1
" Saputri, Diah Ega",2
" Sunjaya, Etrin Herabadi",1
" Alawy, Shihab Yasin",1
" Sa'diyah, Shavira Iftitahus",1
" Pujianti, Ajeng",1
" Budi, Alfan Setya",1
" Dhiaulhaq, Rifqi Fauzi",1
" Amri, Muhammad Aushol",1
" Rasyid, Muhammad Aldian",1
" Salman, Annisa Nazifa",1
" Cahyono, Hari",1
" Purnomo, Dyah Hariyanti",1
" Widiarti, Indah",1
" Pangesti, Raiza Tri",1
" Dilla, Septia Rahma",1
" Amelia, Rizki",1
" Nurofik, Ichwan",1
" Saraswati, Ayu Rahayu",1
" Putra, Vedri Hardian",1
" Ratnadaryasih, Raden Syaufina",1
"Akhiruddin, Sari",1
" Riano, Riza",1
" Maharama, Mochammad Zhafran Ichsan",1
"ENSD Cyrilla, Lucia",1
" Utami, Meriam Nur",1
" Mulyadi, Dikdik Satria",2
" Salsabila, Amirah Suniyyah",1
" Zahra, Windi Al",1
" Sa'adha, Nur",1
" Suharto, Kresno",2
" Prihatiningrum, Mentari Dwi",1
" Lestianto, Angga Jian",1
" A'yuni, Aufa Hayya Qurrota",1
" Fitri, Ismaul",1
" Agustina, Alika",1
" Raditya, Vincentius Yolanda Angger",2
" Rini, Elok Puspita",1
" Wulandari, Nenis Rahma",1
" Mutiara, Intan Dwi",1
" Darmawan, Edwin Hengky",2
" Puspadewi, Cindikia Annisa",1
" Indrawan, I Nyoman Putera",1
" Prameswasti, Kadek Yulia",2
 Winarno,1
" Latuasan, Nasya Qadira",1
" Fitria, Ari",1
" Fawwaz, Muhammad Yusuf",1
" Azizah, Nurul",1
" Nawalussalam, Muhammad",1
" Siregar, Tasya Nabila",1
" Raihan, Putu Kania",1
" Siwi, Cahyani Sudarmi",1
" Maharani, Grace",1
" Hardianti, Kania Dwi",1
" Puspita, Clara",1
" Kariemah, Insanul",1
"Koekoeh, Santoso",1
" Aziz, Yaksube",1
" Wahidin, Apid",1
" Muhtadi, Ahmad",1
" Khadafi, Muhammad Irfan",1
" Savitri, Indra",1
" Akbar, Rajab Teguh",1
" Syafitri, Adis Mutiara",1
" Mayadis, Diki Candra",1
" Rafid, Farhan Windhia",1
" Nurilmi, Aghni",1
" Masruri, Gema Aisyiyah",1
" Diba, Ismi Farrah",1
" Zahira, Anis",1
"Syamsiah, Tita Nur",1
" Fajriani, Maulida",1
"Darjanto, Arief",7
" Pamungkas, Novri Aji",1
" Anggini, Awanda Wira",2
" Varianthy, Putu Cathay",1
" Wijaya, Mukti Teguh",1
" Rangganis, Syafira Aulia",2
" Taufiqurrahman, Muhammad Fauzan",1
" Abdillah, Mufti",1
" Armila, Nisa",1
" Hendrawan, Moh Yogie",1
" Ramadianti, Laila Fitri",1
" Gamasari, Emiralda Prastiwi",1
" Nurulhaq, Fauziah",1
" Amanullah, Muhammad Roikhan",1
" Nurdiansyah, Fakhri",1
" Warman, Muhammad Aditya",1
" Fadia, Saviska Luqyana",2
" Wibowo, Lazuardy Rahman",1
" Kahendran, Muhammad Faiz",1
" Miftahulfallah, Sarah Aribah",1
" Baskara, Zhafran Aryya",1
" Elfina, Tasya",1
" Ratnawati, Sri",2
" Hasudungan, Jacobus Togu",1
" Maghfirah, Andi Nur",1
" Jannah, Rika Miftakhul",2
" Mayesti, Pawitri Adhistyana",1
" Aziz, Erico Satria",1
" Manurung, Theresia Dame Angel Lie",1
"Artika, Made",1
" Zain, Iffani Nabila",1
" Dewiana, Wanda",1
" Haryanti, Fuad",1
" Ulfah, Andini Mariah",1
 Khairunnisa,1
" Fitrisari, Adelia",1
" Safiqri, Nandika",1
" Yuliasman, Yola",1
" Fathunnissa, Alya",1
" Uthami, Bella",2
" Nasution, Hanif Anshary",1
" Ramadhonna, Sari",1
" Asvarhoza, Genta",1
" Bayan, Muhammad Bahiyyul",1
" Akbar, Raihan",1
 Khoirunnisa,1
" Fadilah, Nada",1
" Butar, Andreas Butar",1
" Zahra, Fauziyyah Az",1
" Mindiyarti, Nidia",1
" Wafiroh, Mar'ah Niam",1
" Adam, M Aulia Naufal",2
" Geyan, Zaki",1
" Agustiany, Erika Ayu",1
" Damarani, Sasi",1
" Raga, Yuan",1
" Aprillyasari, Wulan Mayang",1
" Annachairunisa, Fadhila",1
" Wana, Hermawan",1
" Dwiningsih, Yovi",1
" Haniyah, Nadia Salma",1
" Yuwono, Arief Sabdo",4
" Kacaribu, Lely Novida Br",1
" Majid, Riki Benefit",1
" Putra, I Ketut Gede Arta",1
" Anshori, Aqil Hanif Al",1
" Mawarni, Lelly",1
" Narieswari, Lalitya",1
" Khairani, Diah",1
" Cahyani, Sinta",1
" Oktaviani, Christina",1
" Rusydah, Muthia Kautsar",1
" Wibawa, Winny Dian",1
" Yuniarti, Wiwik",1
" Harahap, Halimah",1
" Widiasih, Nina",1
"Safika, Safika",3
" Yun, Attin Qurrotu A",1
" Saparina, Amedia",1
" Zaidan, Radita Jihad",1
" Lestari, Ferra Dwi",1
" Zahir, Husen",1
" Aprianda, Rahul",1
" Simanjuntak, Bryan Felix",1
" Fithri, Salsabila Aida",1
" Sulistianto, Tino",1
" Padang, Niko S D",1
"Mas'oed, Teduh",1
" Adiguna, Arya",1
" Lutfiah, Lulu",1
" Neyman, Shelvie",1
" Mardiah, Mardiah",1
" Ramadhanti, Paramitha Retno",1
" Fajri, Muhammad Ridho",1
" Nadya, Vitriara Ahsana",1
" Wibowo, Setyo",1
" Saphira, Celine Diva Aziz",1
" Kardinan, Selma Aprilla",2
" Firmansyah, Ridwan Putra",1
" Sajiwo, Tulus",1
" Ardiwinata, Kiki Rizkiaputri",1
" Octavia, Dona",2
" Maulidya, Anisa Putri",1
" Maziyyah, Rifda",1
"Damayanti, Vera D",4
" Nababan, Bisman",3
" Utama, Pria Wibawa",1
" Putri, Dewi Apriliani",2
" Lindiani, Penza",1
" Nurlaela, Ila",1
"Febrita, Joana",5
" Natasyarini, Nanda Purwita",1
" Hersanty, Noer Amelia Dwi",1
"Purwanto, MohYanuar Jarwadi",1
" Habibie, Furqon",1
" Lestari, Reviani",1
" Buanafijar, Adjie",1
" Yasmin, Lathifah",1
" Ridwan, Stefanus Rio",1
" Mustika, Ira",2
"Pratiwi, Prita Indah",1
" Dewi, Herfiana Anggun Mustika",1
" Dwipayana, Krisna",2
" Kei, Loy Weng",1
" Putri, Bunga Khoirunnur Kusuma",1
" Jayati, Khoirunnisa Rizki Dwi",1
" Prawira, Irza Daffa",2
" Melliyanti, Shalmy Nurma",2
" Permana, Salsabila Putri",1
" Astira, Adinda Wanda",1
" Rachmananda, Dethara",1
" Muzahiq, Hizbullah Al",1
" Tadjuddin, Muhammad",1
"Arifin, Nurhayati HS",1
" Pangaribowo, Bilal",1
" Annisaulkhairi, Annisaulkhairi",1
" Yi Xin, Leaw",1
" Margatama, Herwido",2
" Dhiyaulhaq, Faza",1
" Khasaniah, Riecka Aulia",1
" Astuti, Annisa Widia",1
" Fadhila, Annisa Nadya",1
"Ma arif, Mohammad Syamsul",1
" Hanggoro, Bumiarsa",1
" Khasanah, Mega Uswatun",1
"Purwandari, Heru",8
" Arumsari, Arin Dwi Astuti",1
" Fattah, Reza Mochammad",1
" Mawarni, Anindita",1
" Madonsa, Claritha",1
" Putri, Oktaviani",1
" Yuniasari, Anggita Annisa",1
" Alsepan, Givo",3
" Saputra, Eleven",1
" Nisah, Ika Uswatun",1
" Salsabila, Syahlia Rana",1
" Hutabalian, Putri Agustina Hotmatua",1
"Djamaludin, Ir Moh Djemdjem",1
" Putri, Namira Dwi Aprilia Seno",1
" Giffari, Ahmad",1
" Mega, Olfa",1
" Bintari, Putri Lailatul",1
" Kristina, Tarissa",1
" Cahya, Septa Dwi",1
" Agustina, Gloria",1
" Qudriyah, Lailatul",1
" Hamidah, Neneng",1
" Ramadhan, M Fama",1
" Sutiyawan, Bayu",1
" Ratnadewati, Raniah",1
" Selvam, Kuhan Panneer",1
" Widyaswara, Muhammad Heraldi Garda",1
"Purwanto, Deniey Adi",5
" Yanti, Novi",1
" Maulidah, Restu",1
" Muwaridho, Aga",1
"Wibawan, I Wayan",1
" Sudarwanto, Mirnawati",1
" Mustopa, Apon",1
" Kusumawati, Arizah",1
" Wibawan, I Wayan",1
" Efendi, Rusman",1
" Nurfajrin, Tria Ermina",1
" Soewondo, Panca Dewi Manu Hara Karti",3
" Najam, Ahlun",1
" Khairi, Lukluk Ilmatul",1
" Pratami, Tesy",1
" Putri, Risky Sherly",1
" Sudarti, Khoirunisa",1
" Ulum, Mokhamad Fakhrul Ulum",1
" Maharani, Ervina",1
"SIswandi, Riki",1
" Afnan, Insan Mujahid",1
 Rosanti,1
" Prasetyo, Thonie Ivan",1
" Alam, Taufik Dewaning",1
" Agustina, Rima",1
" Agun, Yustika Trisiana",1
" Hidayat, Ilham Tri",1
" Umami, Nia",1
" Amanullah, Falah Rifqi",1
" Habibi, Muhammad Abiyyu",1
" Kurniawan, Ahmad Rahardi",1
" Rayhan, Abdul Rahman",1
"Supriyo, Prapto tri",1
" Nirmala, Aning",1
" Saphirena, Eugenie Faustine",1
" Rosyadi, Imam Mulhaq",1
" Nurmajid, Taufiqul Hafizh",1
" Masri, Rahmi Vivri",1
" Suhendar, Muhammad Abdurrahman Raihan",1
" Burhan, Muhammad Rifqi",1
"Ansori, Mukhlas",2
" Senjaya D, Rahmat",1
" Bahrun, Okti Diana",1
" Thousan, Nazun",1
" Khotimah, Herliana Husnul",1
" Permatasari, Sansa Fadila",1
" Rochana, Fariha",1
" Adawiah, Deudeu",1
" Nasrullah, Khairul Anas",1
" Muharam, Rizki Millandika",1
" Mubarokah, Syaima",1
" Juwita, Sartika",1
" Damaiyanti, Sanaz",1
" Damiyati, Syara Marwah",1
" Ridwan, Taopik",1
" Ananda, Fira",1
" Fatlan, Kevin Falensia",1
" Maharani, Ardella",1
" Aprilia, Mita",2
" Rahmina, Tia",1
" Imawan, Salsabila Ma'shum",1
" Ilma, Raisya Shafa",1
" Gani, Abdul",1
" Purohita, Adwisto Saktika",1
" Deskiharto, Arman",1
" Sutarman, Deddy Cahyadi",1
" Utama, Sinta Sri",1
" Agustiyana, Chandrika",1
" Wibowo, Gading Satrio",1
" Hanif, Muhammad Qolby",1
" Achza, Rifki Aldriyan",1
" Sumiarto, Bambang",1
" Primatika, Roza Azizah",1
" Rahmi, Alifah",1
 Nurwansyah,1
" Oktaviani, Ayu",1
" Noviyanti, Anita Afifah",1
" Widiyani, Platika",1
" Pamungkas, Irama Dramawanti",1
" Shiddiq, Muhammad Hadiyan Ash",1
" Costa, Manuel Da",1
" Shidqi, Muhammad Naufal",1
" Minamilail, Widya Aprilita",1
" Muflikh, Yanti Nuraeni",3
" Rizka, Reza Aunur",1
" Alhaq, Laonewan Rezki",1
" Gifarani, Diese Septia",1
" Rianto, Muhammad Raihan Faiz",1
" Widie, Gayatri Liana",1
 Feryanto,4
" Yulia, Dwi Martha",2
" Sembiring, Wellsy Kasdolatta",1
" Khairani, Nurul Fitri",1
"Soejoedono, Retno",1
" Natih, Ketut",1
" Ramlah, Ramlah",1
" Satria, Azhar Dwi",1
" Tambunan, Felix Mora Josua",1
"Setiadi, Mohamad",1
" Rahmatullah, Rahmatullah",1
" Ferdian, Shabrina Ghaissan Mulki",1
" Marpaung, Katherine Yuliana",1
" Sajida, Rifda",1
" Wisaksono, Lenient Puteri",1
" Fadlika, Aubrey Alifya",1
" Romdendine, Muhammad Fahrury",2
" Fauziah, Nur Izza",1
" Abdillah, Muhammad Naufal",1
" Yvandhini, Margaretha Yvandhini",1
"Risyahadi, Sazli Tutur",1
" Sukria, Heri A",1
" Albar, Dimas Kharizmi",1
" Dana, Fendy Surya",1
" Rani, Dede",1
 Haryanto,3
" Shiddiq, Diar",3
" Ermyanyla, Mia",3
" Alvitasari, Devi",1
" Sriningsih, Wahyu",1
" Yang, Habibah Ring",1
" Nurrizqi, Septiana Tassha",1
" Sudarpo, Rio",1
" Teguh, Muhammad",1
" Arrasiansi, Alvira Maisya",1
" Khaerunnisa, Mutia",1
" Nurhikmah, Rizki",1
" Marpaung, Surya Hasondangan",1
" Teni, Dwi Rahma",1
" Astanto, M Ridwan Dwi",1
" Razaan, Naufal",1
" Salsabila, Afia",1
" Putra, Adriansyah Nanda",1
" Hafizhan, Muhammad",1
" Rumbino, Viceriani Siampa",1
" Gonti, Yoga",1
" Auliasari, Devi",1
 Noerbayti,1
" Merdekawan, Arie",1
" Putri, Mega Permata",1
" Kunto, Duantra Bergas Ari",1
" Fajrinidha, Tryananda",1
Fahriza,1
"Hidayat, Fadhli",1
" Siregar, Edward Halomoan",3
" Rahman, Iqbal Zulfikar",1
" Wibowo, Rahadiyanto Tri, et al",1
" Ruslania, Camelia",1
" Hartanti, Melisa Indri",1
"Hidayati, Nurul",6
" Fewidarto, Pramono Djoko",1
"Faridah, Didah",1
" Daniels, Evan",2
" Shabrina, Ajrini",1
" Alfikri, Eka, et al",1
" Elvira, Angelyn Bella",1
" Dhea, Alvian",1
Adiwarna,1
" Murni, Anggia",1
" Anwar, Muhammad Khaerul",1
" Tobing, Vanessa Riris Tiara",1
" Narulita, Sari",1
" Taradipa, Anggun",1
" Triko, Galung",1
" Suwadi, Ajeng Putri Pratiwi",1
" Muzammil, Muhammad",1
" Kamilatunnisa, Anna",1
